"OCCP_H","OCCP_W","Husband_Occ","Wife_Occ","PctWomen","pct_couples"
7340,430,"General maintenance and repair workers","Miscellaneous managers",0.00200297156471719,0.0211143695014663
7340,2310,"General maintenance and repair workers","Elementary and middle school teachers",0.0253788634874884,0.0428152492668622
7340,5700,"General maintenance and repair workers","Secretaries and administrative assistants",0.0539558910698879,0.0674486803519062
7340,800,"General maintenance and repair workers","Accountants and auditors",0.0113624487251977,0.0205278592375367
7340,120,"General maintenance and repair workers","Financial managers",0.00408657271681398,0.0129032258064516
7340,4230,"General maintenance and repair workers","Maids and housekeepers",0.0128309818361133,0.0205278592375367
7340,5000,"General maintenance and repair workers","Office and administrative support supervisors",0.0150922090533428,0.0222873900293255
7340,5820,"General maintenance and repair workers","Word processors and typists",0.000980953290582336,0.00703812316715543
7340,350,"General maintenance and repair workers","Medical and health services managers",0.00360075854185243,0.0093841642228739
7340,410,"General maintenance and repair workers","Property, real estate, and community association managers",0.00137712722300174,0.00703812316715543
7340,4510,"General maintenance and repair workers","Hairdressers",0.00508542818086978,0.0105571847507331
7340,5810,"General maintenance and repair workers","Data entry keyers",0.00229641431738904,0.00762463343108504
7340,5940,"General maintenance and repair workers","Miscellaneous office and administrative support workers",0.00287718009773596,0.00703812316715543
7340,5110,"General maintenance and repair workers","Billing and posting clerks ",0.00686361782536123,0.0105571847507331
7340,230,"General maintenance and repair workers","Education administrators",0.00458049409247976,0.00821114369501466
7340,630,"General maintenance and repair workers","Human resources workers",0.00656204537869936,0.00997067448680352
7340,4810,"General maintenance and repair workers","Insurance sales agents",0.00306690025969817,0.00645161290322581
7340,2540,"General maintenance and repair workers","Teacher assistants",0.0174174689155588,0.0205278592375367
7340,3320,"General maintenance and repair workers","Diagnostic technicians",0.00413215481753206,0.00703812316715543
7340,4600,"General maintenance and repair workers","Childcare workers",0.00844187845866264,0.0111436950146628
7340,2010,"General maintenance and repair workers","Social workers",0.0080506324173452,0.0105571847507331
7340,2300,"General maintenance and repair workers","Preschool and kindergarten teachers",0.00793351282561727,0.00997067448680352
7340,3500,"General maintenance and repair workers","Licensed practical and licensed vocational nurses",0.00974536731776145,0.0117302052785924
7340,5400,"General maintenance and repair workers","Receptionists and information clerks",0.0137155732698541,0.0152492668621701
7340,4850,"General maintenance and repair workers","Wholesale sales representatives",0.00754615982912921,0.00879765395894428
7340,9620,"General maintenance and repair workers","Laborers and hand movers",0.00679191248790152,0.00762463343108504
7340,2000,"General maintenance and repair workers","Counselors",0.00696481294637829,0.00762463343108504
7340,5120,"General maintenance and repair workers","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.0222873900293255
7340,5240,"General maintenance and repair workers","Customer service representatives",0.0262161493694411,0.0263929618768328
7340,3420,"General maintenance and repair workers","Health practitioner support technologists and technicians",0.00900228998713244,0.00821114369501466
7340,7750,"General maintenance and repair workers","Miscellaneous assemblers and fabricators",0.00818092438748572,0.00703812316715543
7340,20,"General maintenance and repair workers","General and operations managers",0.00918437530739208,0.00703812316715543
7340,2320,"General maintenance and repair workers","Secondary school teachers",0.00955310014021694,0.00645161290322581
7340,5620,"General maintenance and repair workers","Stock clerks and order fillers",0.0107408306391936,0.00762463343108504
7340,2200,"General maintenance and repair workers","Postsecondary teachers",0.0110461850603908,0.00703812316715543
7340,4020,"General maintenance and repair workers","Cooks",0.0141397995873056,0.00879765395894428
7340,4610,"General maintenance and repair workers","Personal care aides",0.0180755227117732,0.00762463343108504
7340,3600,"General maintenance and repair workers","Nursing, psychiatric, and home health aides",0.0327762790958214,0.0217008797653959
7340,5860,"General maintenance and repair workers","General office clerks",0.0375910531699237,0.019941348973607
7340,4110,"General maintenance and repair workers","Waiters and waitresses",0.0272470731232366,0.00645161290322581
7340,4760,"General maintenance and repair workers","Retail salespersons",0.0353467239948646,0.0093841642228739
7340,4720,"General maintenance and repair workers","Cashiers",0.0393768585756063,0.0093841642228739
7360,3255,"Millwrights","Registered nurses",0.0380810326360358,0.0748299319727891
7360,5700,"Millwrights","Secretaries and administrative assistants",0.0539558910698879,0.0748299319727891
7410,2310,"Electrical power-line installers and repairers","Elementary and middle school teachers",0.0253788634874884,0.0781990521327014
7410,3255,"Electrical power-line installers and repairers","Registered nurses",0.0380810326360358,0.0781990521327014
7410,430,"Electrical power-line installers and repairers","Miscellaneous managers",0.00200297156471719,0.0260663507109005
7410,800,"Electrical power-line installers and repairers","Accountants and auditors",0.0113624487251977,0.033175355450237
7410,5700,"Electrical power-line installers and repairers","Secretaries and administrative assistants",0.0539558910698879,0.0734597156398104
7410,2540,"Electrical power-line installers and repairers","Teacher assistants",0.0174174689155588,0.028436018957346
7410,5120,"Electrical power-line installers and repairers","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.0308056872037915
7420,2310,"Telecommunications line installers and repairers","Elementary and middle school teachers",0.0253788634874884,0.0761154855643045
7420,3255,"Telecommunications line installers and repairers","Registered nurses",0.0380810326360358,0.073490813648294
7420,2540,"Telecommunications line installers and repairers","Teacher assistants",0.0174174689155588,0.031496062992126
7420,5700,"Telecommunications line installers and repairers","Secretaries and administrative assistants",0.0539558910698879,0.062992125984252
7430,3255,"Precision instrument and equipment repairers","Registered nurses",0.0380810326360358,0.096969696969697
7700,2310,"Production supervisors","Elementary and middle school teachers",0.0253788634874884,0.0530755711775044
7700,5700,"Production supervisors","Secretaries and administrative assistants",0.0539558910698879,0.081195079086116
7700,430,"Production supervisors","Miscellaneous managers",0.00200297156471719,0.0239015817223199
7700,4700,"Production supervisors","Retail sales supervisors",0.00814868142574731,0.0242530755711775
7700,3255,"Production supervisors","Registered nurses",0.0380810326360358,0.0513181019332162
7700,7700,"Production supervisors","Production supervisors",0.00174009424004192,0.0140597539543058
7700,800,"Production supervisors","Accountants and auditors",0.0113624487251977,0.0235500878734622
7700,8965,"Production supervisors","Miscellaneous production workers",0.000956927203707154,0.0101933216168717
7700,8740,"Production supervisors","Inspectors, testers, sorters, samplers, and weighers",0.00294280542248278,0.0119507908611599
7700,4710,"Production supervisors","Non-retail sales supervisors",0.00110345777492911,0.00878734622144113
7700,120,"Production supervisors","Financial managers",0.00408657271681398,0.0115992970123023
7700,5820,"Production supervisors","Word processors and typists",0.000980953290582336,0.00738137082601054
7700,4510,"Production supervisors","Hairdressers",0.00508542818086978,0.0112478031634446
7700,3500,"Production supervisors","Licensed practical and licensed vocational nurses",0.00974536731776145,0.015817223198594
7700,5000,"Production supervisors","Office and administrative support supervisors",0.0150922090533428,0.0203866432337434
7700,230,"Production supervisors","Education administrators",0.00458049409247976,0.00949033391915641
7700,350,"Production supervisors","Medical and health services managers",0.00360075854185243,0.00843585237258348
7700,5110,"Production supervisors","Billing and posting clerks ",0.00686361782536123,0.0112478031634446
7700,8220,"Production supervisors","Miscellaneous metal and plastic workers",7.74505880295604e-05,0.00421792618629174
7700,7750,"Production supervisors","Miscellaneous assemblers and fabricators",0.00818092438748572,0.0123022847100176
7700,5610,"Production supervisors","Shipping, receiving, and traffic clerks",0.00308812492417242,0.0070298769771529
7700,5940,"Production supervisors","Miscellaneous office and administrative support workers",0.00287718009773596,0.00667838312829526
7700,310,"Production supervisors","Food service managers",0.00147129776842871,0.00492091388400703
7700,140,"Production supervisors","Industrial production managers",0.000480865652087103,0.00386643233743409
7700,3640,"Production supervisors","Dental assistants",0.00471655520261091,0.00808435852372584
7700,136,"Production supervisors","Human resources managers",0.00139609992175284,0.00456942003514938
7700,5810,"Production supervisors","Data entry keyers",0.00229641431738904,0.00527240773286467
7700,630,"Production supervisors","Human resources workers",0.00656204537869936,0.00949033391915641
7700,2010,"Production supervisors","Social workers",0.0080506324173452,0.010896309314587
7700,410,"Production supervisors","Property, real estate, and community association managers",0.00137712722300174,0.00421792618629174
7700,5840,"Production supervisors","Insurance claims and policy processing clerks",0.00314446222827393,0.00597539543057996
7700,9620,"Production supervisors","Laborers and hand movers",0.00679191248790152,0.00949033391915641
7700,4920,"Production supervisors","Real estate agents",0.00164019566304319,0.00421792618629174
7700,910,"Production supervisors","Credit counselors and loan officers",0.00283216032916271,0.00527240773286467
7700,5600,"Production supervisors","Production, planning, and expediting clerks",0.00263730673400422,0.00492091388400703
7700,5120,"Production supervisors","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.0242530755711775
7700,3320,"Production supervisors","Diagnostic technicians",0.00413215481753206,0.00562390158172232
7700,3300,"Production supervisors","Laboratory technicians",0.00378412380763674,0.00527240773286467
7700,4850,"Production supervisors","Wholesale sales representatives",0.00754615982912921,0.00878734622144113
7700,50,"Production supervisors","Marketing and sales managers",0.00373699540986498,0.00492091388400703
7700,4810,"Production supervisors","Insurance sales agents",0.00306690025969817,0.00421792618629174
7700,3645,"Production supervisors","Medical assistants",0.00845940957048357,0.00949033391915641
7700,2300,"Production supervisors","Preschool and kindergarten teachers",0.00793351282561727,0.00843585237258348
7700,2000,"Production supervisors","Counselors",0.00696481294637829,0.00738137082601054
7700,2145,"Production supervisors","Paralegals and legal assistants",0.00360246601493328,0.00386643233743409
7700,2630,"Production supervisors","Designers",0.0039999085686714,0.00421792618629174
7700,4600,"Production supervisors","Childcare workers",0.00844187845866264,0.00843585237258348
7700,5160,"Production supervisors","Tellers",0.00675039918989423,0.00632688927943761
7700,5400,"Production supervisors","Receptionists and information clerks",0.0137155732698541,0.0130052724077329
7700,3420,"Production supervisors","Health practitioner support technologists and technicians",0.00900228998713244,0.00773286467486819
7700,2330,"Production supervisors","Special education teachers",0.00657284836092435,0.00456942003514938
7700,2540,"Production supervisors","Teacher assistants",0.0174174689155588,0.0151142355008787
7700,5240,"Production supervisors","Customer service representatives",0.0262161493694411,0.0235500878734622
7700,2320,"Production supervisors","Secondary school teachers",0.00955310014021694,0.00667838312829526
7700,5620,"Production supervisors","Stock clerks and order fillers",0.0107408306391936,0.00738137082601054
7700,4010,"Production supervisors","Food preparation supervisors",0.00787214834970408,0.00421792618629174
7700,20,"Production supervisors","General and operations managers",0.00918437530739208,0.00456942003514938
7700,4230,"Production supervisors","Maids and housekeepers",0.0128309818361133,0.00667838312829526
7700,4020,"Production supervisors","Cooks",0.0141397995873056,0.00667838312829526
7700,4610,"Production supervisors","Personal care aides",0.0180755227117732,0.00632688927943761
7700,3600,"Production supervisors","Nursing, psychiatric, and home health aides",0.0327762790958214,0.0154657293497364
7700,5860,"Production supervisors","General office clerks",0.0375910531699237,0.0130052724077329
7700,4760,"Production supervisors","Retail salespersons",0.0353467239948646,0.00843585237258348
7700,4720,"Production supervisors","Cashiers",0.0393768585756063,0.00878734622144113
7720,7720,"Electrical, electronics, and electromechanical assemblers","Electrical, electronics, and electromechanical assemblers",0.00217699979000579,0.075
7750,7750,"Miscellaneous assemblers and fabricators","Miscellaneous assemblers and fabricators",0.00818092438748572,0.0637254901960784
7750,2310,"Miscellaneous assemblers and fabricators","Elementary and middle school teachers",0.0253788634874884,0.0448179271708683
7750,430,"Miscellaneous assemblers and fabricators","Miscellaneous managers",0.00200297156471719,0.0168067226890756
7750,8965,"Miscellaneous assemblers and fabricators","Miscellaneous production workers",0.000956927203707154,0.0147058823529412
7750,4520,"Miscellaneous assemblers and fabricators","Miscellaneous personal appearance workers",0.00188268553885404,0.0147058823529412
7750,4700,"Miscellaneous assemblers and fabricators","Retail sales supervisors",0.00814868142574731,0.0196078431372549
7750,7700,"Miscellaneous assemblers and fabricators","Production supervisors",0.00174009424004192,0.0126050420168067
7750,120,"Miscellaneous assemblers and fabricators","Financial managers",0.00408657271681398,0.0126050420168067
7750,3500,"Miscellaneous assemblers and fabricators","Licensed practical and licensed vocational nurses",0.00974536731776145,0.0182072829131653
7750,8220,"Miscellaneous assemblers and fabricators","Miscellaneous metal and plastic workers",7.74505880295604e-05,0.00840336134453781
7750,3255,"Miscellaneous assemblers and fabricators","Registered nurses",0.0380810326360358,0.046218487394958
7750,8740,"Miscellaneous assemblers and fabricators","Inspectors, testers, sorters, samplers, and weighers",0.00294280542248278,0.0105042016806723
7750,4510,"Miscellaneous assemblers and fabricators","Hairdressers",0.00508542818086978,0.0126050420168067
7750,4710,"Miscellaneous assemblers and fabricators","Non-retail sales supervisors",0.00110345777492911,0.007703081232493
7750,800,"Miscellaneous assemblers and fabricators","Accountants and auditors",0.0113624487251977,0.0175070028011204
7750,4600,"Miscellaneous assemblers and fabricators","Childcare workers",0.00844187845866264,0.0119047619047619
7750,2300,"Miscellaneous assemblers and fabricators","Preschool and kindergarten teachers",0.00793351282561727,0.00980392156862745
7750,5110,"Miscellaneous assemblers and fabricators","Billing and posting clerks ",0.00686361782536123,0.007703081232493
7750,3420,"Miscellaneous assemblers and fabricators","Health practitioner support technologists and technicians",0.00900228998713244,0.00980392156862745
7750,3645,"Miscellaneous assemblers and fabricators","Medical assistants",0.00845940957048357,0.00910364145658263
7750,5400,"Miscellaneous assemblers and fabricators","Receptionists and information clerks",0.0137155732698541,0.0126050420168067
7750,5620,"Miscellaneous assemblers and fabricators","Stock clerks and order fillers",0.0107408306391936,0.00910364145658263
7750,5000,"Miscellaneous assemblers and fabricators","Office and administrative support supervisors",0.0150922090533428,0.0126050420168067
7750,2540,"Miscellaneous assemblers and fabricators","Teacher assistants",0.0174174689155588,0.0147058823529412
7750,4020,"Miscellaneous assemblers and fabricators","Cooks",0.0141397995873056,0.00980392156862745
7750,5700,"Miscellaneous assemblers and fabricators","Secretaries and administrative assistants",0.0539558910698879,0.0490196078431373
7750,5240,"Miscellaneous assemblers and fabricators","Customer service representatives",0.0262161493694411,0.0203081232492997
7750,4610,"Miscellaneous assemblers and fabricators","Personal care aides",0.0180755227117732,0.0112044817927171
7750,5120,"Miscellaneous assemblers and fabricators","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.0147058823529412
7750,3600,"Miscellaneous assemblers and fabricators","Nursing, psychiatric, and home health aides",0.0327762790958214,0.0217086834733894
7750,5860,"Miscellaneous assemblers and fabricators","General office clerks",0.0375910531699237,0.0203081232492997
7750,4110,"Miscellaneous assemblers and fabricators","Waiters and waitresses",0.0272470731232366,0.00910364145658263
7750,4760,"Miscellaneous assemblers and fabricators","Retail salespersons",0.0353467239948646,0.0140056022408964
7750,4720,"Miscellaneous assemblers and fabricators","Cashiers",0.0393768585756063,0.0112044817927171
7800,4700,"Bakers","Retail sales supervisors",0.00814868142574731,0.0915032679738562
7800,7800,"Bakers","Bakers",0.00166572678342709,0.0784313725490196
7810,7810,"Butchers","Butchers",0.00148697465786975,0.0576441102756892
7810,4700,"Butchers","Retail sales supervisors",0.00814868142574731,0.0476190476190476
7810,2310,"Butchers","Elementary and middle school teachers",0.0253788634874884,0.0426065162907268
7810,3255,"Butchers","Registered nurses",0.0380810326360358,0.0401002506265664
7810,5700,"Butchers","Secretaries and administrative assistants",0.0539558910698879,0.050125313283208
7810,3600,"Butchers","Nursing, psychiatric, and home health aides",0.0327762790958214,0.0275689223057644
7810,4720,"Butchers","Cashiers",0.0393768585756063,0.0325814536340852
7855,7855,"Other food processing workers","Other food processing workers",0.000242081428766068,0.0777777777777778
7900,2310,"Computer control programmers and operators","Elementary and middle school teachers",0.0253788634874884,0.0598290598290598
7900,5700,"Computer control programmers and operators","Secretaries and administrative assistants",0.0539558910698879,0.0555555555555556
7950,3255,"Metal and plastic tool cutting setters","Registered nurses",0.0380810326360358,0.0479704797047971
7950,5700,"Metal and plastic tool cutting setters","Secretaries and administrative assistants",0.0539558910698879,0.0627306273062731
8030,3255,"Machinists","Registered nurses",0.0380810326360358,0.0598802395209581
8030,430,"Machinists","Miscellaneous managers",0.00200297156471719,0.0230966638152267
8030,5700,"Machinists","Secretaries and administrative assistants",0.0539558910698879,0.0727117194183062
8030,2310,"Machinists","Elementary and middle school teachers",0.0253788634874884,0.0384944396920445
8030,4510,"Machinists","Hairdressers",0.00508542818086978,0.0179640718562874
8030,4700,"Machinists","Retail sales supervisors",0.00814868142574731,0.0205303678357571
8030,8740,"Machinists","Inspectors, testers, sorters, samplers, and weighers",0.00294280542248278,0.0136869118905047
8030,120,"Machinists","Financial managers",0.00408657271681398,0.0136869118905047
8030,3500,"Machinists","Licensed practical and licensed vocational nurses",0.00974536731776145,0.018819503849444
8030,350,"Machinists","Medical and health services managers",0.00360075854185243,0.0111206159110351
8030,5810,"Machinists","Data entry keyers",0.00229641431738904,0.00940975192472198
8030,5120,"Machinists","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.0290846877673225
8030,3645,"Machinists","Medical assistants",0.00845940957048357,0.0145423438836612
8030,7750,"Machinists","Miscellaneous assemblers and fabricators",0.00818092438748572,0.0136869118905047
8030,5400,"Machinists","Receptionists and information clerks",0.0137155732698541,0.018819503849444
8030,5110,"Machinists","Billing and posting clerks ",0.00686361782536123,0.0111206159110351
8030,3420,"Machinists","Health practitioner support technologists and technicians",0.00900228998713244,0.0119760479041916
8030,5160,"Machinists","Tellers",0.00675039918989423,0.00940975192472198
8030,800,"Machinists","Accountants and auditors",0.0113624487251977,0.0136869118905047
8030,4850,"Machinists","Wholesale sales representatives",0.00754615982912921,0.00940975192472198
8030,2540,"Machinists","Teacher assistants",0.0174174689155588,0.018819503849444
8030,2010,"Machinists","Social workers",0.0080506324173452,0.00940975192472198
8030,4600,"Machinists","Childcare workers",0.00844187845866264,0.00940975192472198
8030,5620,"Machinists","Stock clerks and order fillers",0.0107408306391936,0.00940975192472198
8030,5000,"Machinists","Office and administrative support supervisors",0.0150922090533428,0.0128314798973482
8030,5240,"Machinists","Customer service representatives",0.0262161493694411,0.0213857998289136
8030,4610,"Machinists","Personal care aides",0.0180755227117732,0.0102651839178785
8030,3600,"Machinists","Nursing, psychiatric, and home health aides",0.0327762790958214,0.0213857998289136
8030,5860,"Machinists","General office clerks",0.0375910531699237,0.0171086398631309
8030,4760,"Machinists","Retail salespersons",0.0353467239948646,0.0111206159110351
8030,4720,"Machinists","Cashiers",0.0393768585756063,0.00940975192472198
8140,3255,"Welding, soldering, and brazing workers","Registered nurses",0.0380810326360358,0.0567802271209085
8140,5700,"Welding, soldering, and brazing workers","Secretaries and administrative assistants",0.0539558910698879,0.0721442885771543
8140,2310,"Welding, soldering, and brazing workers","Elementary and middle school teachers",0.0253788634874884,0.0414161656646627
8140,430,"Welding, soldering, and brazing workers","Miscellaneous managers",0.00200297156471719,0.0160320641282565
8140,3500,"Welding, soldering, and brazing workers","Licensed practical and licensed vocational nurses",0.00974536731776145,0.021376085504342
8140,4700,"Welding, soldering, and brazing workers","Retail sales supervisors",0.00814868142574731,0.01937207748831
8140,8740,"Welding, soldering, and brazing workers","Inspectors, testers, sorters, samplers, and weighers",0.00294280542248278,0.0120240480961924
8140,8965,"Welding, soldering, and brazing workers","Miscellaneous production workers",0.000956927203707154,0.0100200400801603
8140,4510,"Welding, soldering, and brazing workers","Hairdressers",0.00508542818086978,0.0140280561122244
8140,5940,"Welding, soldering, and brazing workers","Miscellaneous office and administrative support workers",0.00287718009773596,0.010688042752171
8140,800,"Welding, soldering, and brazing workers","Accountants and auditors",0.0113624487251977,0.0173680694722779
8140,9620,"Welding, soldering, and brazing workers","Laborers and hand movers",0.00679191248790152,0.0126920507682031
8140,310,"Welding, soldering, and brazing workers","Food service managers",0.00147129776842871,0.00734802939211757
8140,7750,"Welding, soldering, and brazing workers","Miscellaneous assemblers and fabricators",0.00818092438748572,0.0140280561122244
8140,5110,"Welding, soldering, and brazing workers","Billing and posting clerks ",0.00686361782536123,0.0120240480961924
8140,2010,"Welding, soldering, and brazing workers","Social workers",0.0080506324173452,0.0126920507682031
8140,120,"Welding, soldering, and brazing workers","Financial managers",0.00408657271681398,0.00868403473613895
8140,4230,"Welding, soldering, and brazing workers","Maids and housekeepers",0.0128309818361133,0.0173680694722779
8140,230,"Welding, soldering, and brazing workers","Education administrators",0.00458049409247976,0.00734802939211757
8140,5400,"Welding, soldering, and brazing workers","Receptionists and information clerks",0.0137155732698541,0.0160320641282565
8140,630,"Welding, soldering, and brazing workers","Human resources workers",0.00656204537869936,0.00868403473613895
8140,9640,"Welding, soldering, and brazing workers","Hand packers",0.00574144175849964,0.00734802939211757
8140,5120,"Welding, soldering, and brazing workers","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.0233800935203741
8140,5240,"Welding, soldering, and brazing workers","Customer service representatives",0.0262161493694411,0.0273881095524382
8140,2300,"Welding, soldering, and brazing workers","Preschool and kindergarten teachers",0.00793351282561727,0.00868403473613895
8140,4600,"Welding, soldering, and brazing workers","Childcare workers",0.00844187845866264,0.00868403473613895
8140,3645,"Welding, soldering, and brazing workers","Medical assistants",0.00845940957048357,0.00868403473613895
8140,3420,"Welding, soldering, and brazing workers","Health practitioner support technologists and technicians",0.00900228998713244,0.00868403473613895
8140,5000,"Welding, soldering, and brazing workers","Office and administrative support supervisors",0.0150922090533428,0.0146960587842351
8140,5620,"Welding, soldering, and brazing workers","Stock clerks and order fillers",0.0107408306391936,0.00801603206412826
8140,3600,"Welding, soldering, and brazing workers","Nursing, psychiatric, and home health aides",0.0327762790958214,0.0293921175684703
8140,4020,"Welding, soldering, and brazing workers","Cooks",0.0141397995873056,0.010688042752171
8140,2540,"Welding, soldering, and brazing workers","Teacher assistants",0.0174174689155588,0.0126920507682031
8140,4610,"Welding, soldering, and brazing workers","Personal care aides",0.0180755227117732,0.00935203740814963
8140,5860,"Welding, soldering, and brazing workers","General office clerks",0.0375910531699237,0.0173680694722779
8140,4720,"Welding, soldering, and brazing workers","Cashiers",0.0393768585756063,0.0187040748162993
8140,4760,"Welding, soldering, and brazing workers","Retail salespersons",0.0353467239948646,0.00935203740814963
8220,8220,"Miscellaneous metal and plastic workers","Miscellaneous metal and plastic workers",7.74505880295604e-05,0.03584229390681
8220,8965,"Miscellaneous metal and plastic workers","Miscellaneous production workers",0.000956927203707154,0.015531660692951
8220,3500,"Miscellaneous metal and plastic workers","Licensed practical and licensed vocational nurses",0.00974536731776145,0.022700119474313
8220,8740,"Miscellaneous metal and plastic workers","Inspectors, testers, sorters, samplers, and weighers",0.00294280542248278,0.015531660692951
8220,4520,"Miscellaneous metal and plastic workers","Miscellaneous personal appearance workers",0.00188268553885404,0.013142174432497
8220,430,"Miscellaneous metal and plastic workers","Miscellaneous managers",0.00200297156471719,0.013142174432497
8220,7750,"Miscellaneous metal and plastic workers","Miscellaneous assemblers and fabricators",0.00818092438748572,0.017921146953405
8220,2310,"Miscellaneous metal and plastic workers","Elementary and middle school teachers",0.0253788634874884,0.034647550776583
8220,5700,"Miscellaneous metal and plastic workers","Secretaries and administrative assistants",0.0539558910698879,0.0621266427718041
8220,4700,"Miscellaneous metal and plastic workers","Retail sales supervisors",0.00814868142574731,0.015531660692951
8220,4020,"Miscellaneous metal and plastic workers","Cooks",0.0141397995873056,0.020310633213859
8220,4230,"Miscellaneous metal and plastic workers","Maids and housekeepers",0.0128309818361133,0.017921146953405
8220,800,"Miscellaneous metal and plastic workers","Accountants and auditors",0.0113624487251977,0.015531660692951
8220,5240,"Miscellaneous metal and plastic workers","Customer service representatives",0.0262161493694411,0.028673835125448
8220,3255,"Miscellaneous metal and plastic workers","Registered nurses",0.0380810326360358,0.039426523297491
8220,5400,"Miscellaneous metal and plastic workers","Receptionists and information clerks",0.0137155732698541,0.014336917562724
8220,5120,"Miscellaneous metal and plastic workers","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.020310633213859
8220,4610,"Miscellaneous metal and plastic workers","Personal care aides",0.0180755227117732,0.015531660692951
8220,3600,"Miscellaneous metal and plastic workers","Nursing, psychiatric, and home health aides",0.0327762790958214,0.022700119474313
8220,5860,"Miscellaneous metal and plastic workers","General office clerks",0.0375910531699237,0.014336917562724
8255,5700,"Printing press operators","Secretaries and administrative assistants",0.0539558910698879,0.0774647887323944
8255,5240,"Printing press operators","Customer service representatives",0.0262161493694411,0.0375586854460094
8255,3255,"Printing press operators","Registered nurses",0.0380810326360358,0.0469483568075117
8255,5120,"Printing press operators","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.028169014084507
8255,5860,"Printing press operators","General office clerks",0.0375910531699237,0.039906103286385
8255,2310,"Printing press operators","Elementary and middle school teachers",0.0253788634874884,0.0258215962441315
8300,8300,"Laundry and dry-cleaning workers","Laundry and dry-cleaning workers",0.00190161278565523,0.0967741935483871
8320,8320,"Sewing machine operators","Sewing machine operators",0.00164211783065879,0.283783783783784
8500,2310,"Cabinetmakers and bench carpenters","Elementary and middle school teachers",0.0253788634874884,0.06875
8610,3255,"Stationary engineers and boiler operators","Registered nurses",0.0380810326360358,0.0763358778625954
8610,5700,"Stationary engineers and boiler operators","Secretaries and administrative assistants",0.0539558910698879,0.0801526717557252
8610,2310,"Stationary engineers and boiler operators","Elementary and middle school teachers",0.0253788634874884,0.0419847328244275
8620,2310,"Waste treatment plant operators","Elementary and middle school teachers",0.0253788634874884,0.0753623188405797
8620,3255,"Waste treatment plant operators","Registered nurses",0.0380810326360358,0.072463768115942
8620,5700,"Waste treatment plant operators","Secretaries and administrative assistants",0.0539558910698879,0.0579710144927536
8640,2310,"Chemical processing machine setters, operators, and tenders","Elementary and middle school teachers",0.0253788634874884,0.0700636942675159
8640,5700,"Chemical processing machine setters, operators, and tenders","Secretaries and administrative assistants",0.0539558910698879,0.089171974522293
8650,5700,"Crushing, grinding, polishing, mixing, and blending workers","Secretaries and administrative assistants",0.0539558910698879,0.0769230769230769
8740,2310,"Inspectors, testers, sorters, samplers, and weighers","Elementary and middle school teachers",0.0253788634874884,0.0639943741209564
8740,800,"Inspectors, testers, sorters, samplers, and weighers","Accountants and auditors",0.0113624487251977,0.0281293952180028
8740,430,"Inspectors, testers, sorters, samplers, and weighers","Miscellaneous managers",0.00200297156471719,0.0182841068917018
8740,8740,"Inspectors, testers, sorters, samplers, and weighers","Inspectors, testers, sorters, samplers, and weighers",0.00294280542248278,0.0168776371308017
8740,5120,"Inspectors, testers, sorters, samplers, and weighers","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.0358649789029536
8740,120,"Inspectors, testers, sorters, samplers, and weighers","Financial managers",0.00408657271681398,0.0140646976090014
8740,3255,"Inspectors, testers, sorters, samplers, and weighers","Registered nurses",0.0380810326360358,0.0471167369901547
8740,4700,"Inspectors, testers, sorters, samplers, and weighers","Retail sales supervisors",0.00814868142574731,0.0168776371308017
8740,2145,"Inspectors, testers, sorters, samplers, and weighers","Paralegals and legal assistants",0.00360246601493328,0.0119549929676512
8740,4510,"Inspectors, testers, sorters, samplers, and weighers","Hairdressers",0.00508542818086978,0.0126582278481013
8740,5820,"Inspectors, testers, sorters, samplers, and weighers","Word processors and typists",0.000980953290582336,0.00773558368495077
8740,310,"Inspectors, testers, sorters, samplers, and weighers","Food service managers",0.00147129776842871,0.00773558368495077
8740,5700,"Inspectors, testers, sorters, samplers, and weighers","Secretaries and administrative assistants",0.0539558910698879,0.059774964838256
8740,3500,"Inspectors, testers, sorters, samplers, and weighers","Licensed practical and licensed vocational nurses",0.00974536731776145,0.0154711673699015
8740,3645,"Inspectors, testers, sorters, samplers, and weighers","Medical assistants",0.00845940957048357,0.0140646976090014
8740,350,"Inspectors, testers, sorters, samplers, and weighers","Medical and health services managers",0.00360075854185243,0.00914205344585091
8740,530,"Inspectors, testers, sorters, samplers, and weighers","Purchasing agents",0.00224770564994574,0.00773558368495077
8740,230,"Inspectors, testers, sorters, samplers, and weighers","Education administrators",0.00458049409247976,0.00984528832630099
8740,3320,"Inspectors, testers, sorters, samplers, and weighers","Diagnostic technicians",0.00413215481753206,0.00914205344585091
8740,630,"Inspectors, testers, sorters, samplers, and weighers","Human resources workers",0.00656204537869936,0.0105485232067511
8740,5000,"Inspectors, testers, sorters, samplers, and weighers","Office and administrative support supervisors",0.0150922090533428,0.0189873417721519
